image_name,gps_timestamp,gps_week,yaw,pitch,roll
DSC00037.JPG,552562.202643,2234,-99.7,4.6,1
DSC00038.JPG,552564.104205,2234,-100.1,6.4,0
DSC00039.JPG,552566.540124,2234,-99.1,5.5,-2.9
DSC00040.JPG,552569.009351,2234,-100.5,3,2.9
DSC00041.JPG,552571.379477,2234,-98,0.2,-1.8
DSC00042.JPG,552573.547204,2234,-100.7,0,-0.1
DSC00043.JPG,552575.683873,2234,-98.2,-1.9,5.2
DSC00044.JPG,552577.684876,2234,-98.8,-1.7,-0.1
DSC00045.JPG,552579.688047,2234,-101.1,-2.5,2.3
DSC00046.JPG,552581.621913,2234,-99.9,-3.3,2.8
DSC00047.JPG,552583.490299,2234,-91.7,-3.5,3.6
DSC00048.JPG,552585.259233,2234,-96.5,-3.1,-2
DSC00049.JPG,552587.027698,2234,-97,-3.2,-0.2
DSC00050.JPG,552588.729238,2234,-101.3,-3.2,2.1
DSC00051.JPG,552590.464084,2234,-102.4,-3.7,1.1
DSC00052.JPG,552592.200337,2234,-102.5,-3.4,1.9
DSC00053.JPG,552611.435309,2234,96.8,1.2,2.6
DSC00054.JPG,552612.88628,2234,91.7,4.4,-8.6
DSC00055.JPG,552614.38794,2234,84.2,6.9,-14.4
DSC00056.JPG,552615.889617,2234,75.2,6.4,-5.7
DSC00057.JPG,552617.357446,2234,69.6,9.2,-0.6
DSC00058.JPG,552618.79231,2234,67.8,9.5,8.4
DSC00059.JPG,552620.226837,2234,79.2,7.7,9.4
DSC00060.JPG,552621.695601,2234,81.7,8,3.1
DSC00061.JPG,552623.13047,2234,80.6,7.5,2.6
DSC00062.JPG,552624.598495,2234,78.9,6.5,0.5
DSC00063.JPG,552626.100404,2234,80.5,4,-0.9
DSC00064.JPG,552627.500966,2234,76.5,6.5,-1.8
DSC00065.JPG,552628.869232,2234,81.5,4.3,2.7
DSC00066.JPG,552630.304458,2234,82.5,6.6,-0.8
DSC00067.JPG,552631.805558,2234,86,8.3,-1.7
DSC00068.JPG,552633.340108,2234,82,4.3,-2.3
DSC00069.JPG,552634.874917,2234,75.9,7.4,-3.5
DSC00070.JPG,552636.443503,2234,79.6,6.2,-1.7
DSC00071.JPG,552638.011308,2234,86.5,5.6,-1.7
DSC00072.JPG,552639.546164,2234,84.4,3.5,1.5
DSC00073.JPG,552641.01466,2234,85.8,7.1,2.8
DSC00074.JPG,552642.483418,2234,88.1,8.1,-2.3
DSC00075.JPG,552643.218113,2234,85.2,7.7,-4.2
DSC00076.JPG,552644.652948,2234,84.3,6.6,-4.6
DSC00077.JPG,552646.053176,2234,81.1,4.9,-3.8
DSC00078.JPG,552647.454616,2234,80.9,4.6,0.4
DSC00079.JPG,552648.822554,2234,81.9,6.3,1
DSC00080.JPG,552650.225118,2234,82.8,6.6,-0.4
DSC00081.JPG,552651.591883,2234,84.1,7.3,-1.7
DSC00082.JPG,552653.028141,2234,83.1,6.8,-0.1
DSC00083.JPG,552654.428454,2234,83.6,5.5,-1.9
DSC00084.JPG,552655.863481,2234,81.5,6,-0.8
DSC00085.JPG,552656.596999,2234,81.4,4.8,0.7
DSC00086.JPG,552658.131862,2234,80,4.8,0.2
DSC00087.JPG,552659.700182,2234,80.1,2.8,0.4
DSC00088.JPG,552661.301388,2234,80.1,0.3,-1.7
DSC00089.JPG,552662.936654,2234,73.7,-2.1,0.2
DSC00090.JPG,552664.538222,2234,75.4,-3.6,0.5
DSC00091.JPG,552666.106381,2234,77.4,-3.4,-1.1
DSC00092.JPG,552667.674749,2234,77.8,-3.1,-0.7
DSC00093.JPG,552669.209703,2234,76.5,-2.6,1.4
DSC00094.JPG,552670.711338,2234,69.7,-2,-2
DSC00095.JPG,552671.445389,2234,71.6,-2.1,-2.2
DSC00096.JPG,552672.846428,2234,73,-0.3,1.6
DSC00097.JPG,552674.315316,2234,74.4,0.9,4.2
DSC00098.JPG,552675.716235,2234,78.3,2.1,-2.6
DSC00099.JPG,552677.151038,2234,78.7,3.5,-1.5
DSC00100.JPG,552678.619738,2234,76.9,1.1,-1.9
DSC00101.JPG,552680.020423,2234,76.9,4.7,-0.7
DSC00102.JPG,552681.455233,2234,82.5,3.4,3.6
DSC00103.JPG,552682.890077,2234,85.9,4.8,2
DSC00104.JPG,552684.324616,2234,78.9,7,-2.3
DSC00105.JPG,552685.360395,2234,82.8,4.2,-3.1
DSC00106.JPG,552686.795462,2234,77.1,5.3,-4.5
DSC00107.JPG,552688.229046,2234,79.1,5.4,-0.4
DSC00108.JPG,552689.630519,2234,77.1,6.8,1.8
DSC00109.JPG,552691.098675,2234,76.2,7,0.7
DSC00110.JPG,552692.599784,2234,77.9,3.4,-1.1
DSC00111.JPG,552694.101184,2234,80.9,3.6,-0.5
DSC00112.JPG,552695.602682,2234,81.5,2.6,-3.9
DSC00113.JPG,552697.070688,2234,83.8,2.2,-0.8
DSC00114.JPG,552698.539687,2234,82.4,2.5,-0.8
DSC00115.JPG,552699.773639,2234,78.3,1.9,-2.4
DSC00116.JPG,552701.14175,2234,78.9,3,1.3
DSC00117.JPG,552702.51014,2234,79.2,4.2,3.9
DSC00118.JPG,552703.912474,2234,79.7,1.5,-1.6
DSC00119.JPG,552705.245863,2234,81.4,4.8,1.2
DSC00120.JPG,552706.614287,2234,78.2,5.7,1.2
DSC00121.JPG,552707.982112,2234,82.3,6.9,0.9
DSC00122.JPG,552709.383771,2234,81.1,5.4,2.7
DSC00123.JPG,552710.751417,2234,82.5,5.6,0.5
DSC00124.JPG,552712.186387,2234,85.4,3.9,-0.6
DSC00125.JPG,552713.587435,2234,82.2,4.4,-2.2
DSC00126.JPG,552715.022068,2234,81.5,3.3,-0.7
DSC00127.JPG,552716.456967,2234,80,3.9,-0.3
DSC00128.JPG,552717.891943,2234,79.8,4.1,0.6
DSC00129.JPG,552719.326344,2234,81.2,3.6,0.3
DSC00130.JPG,552720.794551,2234,81.2,3.2,0.5
DSC00131.JPG,552733.591225,2234,-110.5,-1.6,2.2
DSC00132.JPG,552735.543031,2234,-105.7,0.1,8.1
DSC00133.JPG,552737.51147,2234,-97.1,-0.5,6
DSC00134.JPG,552739.513445,2234,-93.1,0.3,0
DSC00135.JPG,552741.550007,2234,-97.8,1.4,-5.2
DSC00136.JPG,552743.551848,2234,-99.6,1.8,-2.2
DSC00137.JPG,552745.519647,2234,-100.7,2.6,1.3
DSC00138.JPG,552747.489364,2234,-94,4,0.8
DSC00139.JPG,552749.456944,2234,-90.8,3.3,-1
DSC00140.JPG,552751.425434,2234,-95.3,3.1,-1.4
DSC00141.JPG,552753.427115,2234,-94.9,1.4,-1.8
DSC00142.JPG,552754.161194,2234,-96.2,3.4,0.5
DSC00143.JPG,552756.12993,2234,-96.8,2.7,-3.8
DSC00144.JPG,552758.031744,2234,-100.6,3.6,-1.5
DSC00145.JPG,552759.900867,2234,-100.2,3.8,2.9
DSC00146.JPG,552761.735659,2234,-98.1,4.8,1.4
DSC00147.JPG,552763.604026,2234,-100.9,4.5,0.4
DSC00148.JPG,552765.47426,2234,-100.8,4.4,-1.6
DSC00149.JPG,552767.308035,2234,-96.3,1.6,0.1
DSC00150.JPG,552769.17677,2234,-100.5,2.8,-2
DSC00151.JPG,552771.011387,2234,-99.8,2.4,-0.4
DSC00152.JPG,552771.812181,2234,-99.2,2.2,0.1
DSC00153.JPG,552773.680908,2234,-99.7,1.6,-0.2
DSC00154.JPG,552775.58337,2234,-100.5,0.5,-1
DSC00155.JPG,552777.417626,2234,-98.9,-0.3,-1.9
DSC00156.JPG,552779.253285,2234,-99.6,-1,0.8
DSC00157.JPG,552781.02222,2234,-101.5,-2.1,-0.7
DSC00158.JPG,552782.689951,2234,-99.6,-1.8,-0.2
DSC00159.JPG,552784.391525,2234,-99,-2.6,0.6
DSC00160.JPG,552786.026367,2234,-100.2,-1.8,1
DSC00161.JPG,552787.661563,2234,-97.7,-0.1,0
DSC00162.JPG,552788.430419,2234,-98.2,-2.1,0.3
DSC00163.JPG,552790.164037,2234,-99.5,-2.8,1.9
DSC00164.JPG,552791.899149,2234,-99,-3.3,2
DSC00165.JPG,552793.601117,2234,-101.6,-3.5,0
DSC00166.JPG,552795.235582,2234,-100.3,-2.2,-2
DSC00167.JPG,552796.903994,2234,-103.7,-2.8,-0.7
DSC00168.JPG,552798.605918,2234,-110.1,-0.4,0.6
DSC00169.JPG,552800.373911,2234,-102,-1.4,2.7
DSC00170.JPG,552802.209591,2234,-99.8,-0.6,-0.4
DSC00171.JPG,552804.111377,2234,-99.1,0.4,0.4
DSC00172.JPG,552804.879058,2234,-97.4,1.1,-1.2
DSC00173.JPG,552806.747116,2234,-97,2.1,1.4
DSC00174.JPG,552808.682479,2234,-95.3,3.5,1
DSC00175.JPG,552810.684682,2234,-99,3.7,-2.1
DSC00176.JPG,552812.686479,2234,-100.8,3.2,-1
DSC00177.JPG,552814.65516,2234,-103.6,4.5,0.6
DSC00178.JPG,552816.590665,2234,-100.6,5.3,0.1
DSC00179.JPG,552818.492815,2234,-99.6,5.3,-0.2
DSC00180.JPG,552820.361221,2234,-94.1,5.8,-1.4
DSC00181.JPG,552822.162588,2234,-93.2,5.8,-3.3
DSC00182.JPG,552823.66419,2234,-92.9,5.1,-0.5
DSC00183.JPG,552825.632998,2234,-98.1,0.7,0.5
DSC00184.JPG,552827.568418,2234,-99.2,-1.3,2.3
DSC00185.JPG,552829.503604,2234,-95.3,-1.6,0
DSC00186.JPG,552831.404971,2234,-100.7,-1.5,-0.7
DSC00187.JPG,552833.307222,2234,-101,-1.4,0
DSC00188.JPG,552835.209211,2234,-102.2,-0.6,-2.4
DSC00189.JPG,552837.077613,2234,-101.1,-1.3,5.4
DSC00190.JPG,552838.912784,2234,-99.1,0.2,0
DSC00191.JPG,552840.714585,2234,-95.1,0.7,0.3
DSC00192.JPG,552841.481936,2234,-95.6,0.6,-2.6
DSC00193.JPG,552843.384041,2234,-99.6,-0.9,-2.2
DSC00194.JPG,552845.285846,2234,-103.1,-2.4,0.4
DSC00195.JPG,552847.187659,2234,-100.1,-1.4,-1.1
DSC00196.JPG,552849.055868,2234,-98.9,-1.9,1
DSC00197.JPG,552850.9247,2234,-98.8,-1.9,1
DSC00198.JPG,552852.792881,2234,-101.5,-1.6,-2.3
DSC00199.JPG,552854.661831,2234,-101.6,-0.1,1.9
DSC00200.JPG,552856.530632,2234,-97.1,-1.2,6.2
DSC00201.JPG,552858.398936,2234,-95.1,-0.3,-0.8
DSC00202.JPG,552860.267567,2234,-100.9,0.2,-0.5
DSC00203.JPG,552862.169496,2234,-99.6,2,-1.8
DSC00204.JPG,552864.104579,2234,-94.1,1.3,1
DSC00205.JPG,552866.04017,2234,-97,2.7,-2
DSC00206.JPG,552868.009155,2234,-100.3,2.3,1.3
DSC00207.JPG,552880.237982,2234,68.6,5.3,7
DSC00208.JPG,552881.688951,2234,76.2,6.4,11
DSC00209.JPG,552883.223636,2234,83.9,5.6,6.5
DSC00210.JPG,552884.825458,2234,90.9,4.1,1.9
DSC00211.JPG,552886.360587,2234,90.4,3.5,-7.3
DSC00212.JPG,552887.895749,2234,78.5,5.4,-8.6
DSC00213.JPG,552889.430037,2234,76.8,3.8,-3.9
DSC00214.JPG,552890.964578,2234,76.2,4.8,0.3
DSC00215.JPG,552892.466211,2234,75.7,2.9,4.2
DSC00216.JPG,552893.934181,2234,79.9,6.8,2.6
DSC00217.JPG,552895.402241,2234,82.1,6.5,0.7
DSC00218.JPG,552896.170175,2234,76.8,5,-2.3
DSC00219.JPG,552897.671695,2234,77.3,2.9,-2.2
DSC00220.JPG,552899.207623,2234,78.3,4.1,-2
DSC00221.JPG,552900.707865,2234,79.1,3.9,-0.1
DSC00222.JPG,552902.209416,2234,82.7,4.9,-0.6
DSC00223.JPG,552903.744219,2234,79.4,4.5,-1
DSC00224.JPG,552905.312129,2234,81,2.5,1.3
DSC00225.JPG,552906.881184,2234,82.5,4.8,3.3
DSC00226.JPG,552908.415766,2234,78.5,3.7,-2.8
DSC00227.JPG,552909.983936,2234,76.1,2.4,1.5
DSC00228.JPG,552911.251785,2234,76.5,3.2,-0.1
DSC00229.JPG,552912.853258,2234,81.2,2.1,0.6
DSC00230.JPG,552914.421886,2234,82.9,1.6,0.5
DSC00231.JPG,552916.023354,2234,81.7,2.2,0.9
DSC00232.JPG,552917.626265,2234,80.4,2.2,-1.5
DSC00233.JPG,552919.226343,2234,79.8,1.8,-1.5
DSC00234.JPG,552920.828244,2234,81.3,1.3,2.5
DSC00235.JPG,552922.397669,2234,82.3,3.8,-0.3
DSC00236.JPG,552923.965204,2234,75.6,2.9,0.1
DSC00237.JPG,552925.499238,2234,76.9,3.1,-0.2
DSC00238.JPG,552926.802203,2234,79.1,1.5,-1.3
DSC00239.JPG,552928.403635,2234,76.1,-0.2,1.9
DSC00240.JPG,552930.004081,2234,75.4,-2.2,1
DSC00241.JPG,552931.605515,2234,74.1,-0.3,1.4
DSC00242.JPG,552933.173454,2234,80.2,-1,1.1
DSC00243.JPG,552934.742118,2234,82,0.5,0.7
DSC00244.JPG,552936.276992,2234,83.4,0.1,1.7
DSC00245.JPG,552937.845015,2234,77.4,0.3,-0.7
DSC00246.JPG,552939.380296,2234,76.8,1.8,2
DSC00247.JPG,552940.948109,2234,78.6,2.1,1.5
DSC00248.JPG,552942.015796,2234,79.3,2.8,-0.5
DSC00249.JPG,552943.417418,2234,80.4,5.6,-2.5
DSC00250.JPG,552944.85227,2234,84.9,6.5,1.9
DSC00251.JPG,552946.286679,2234,83.4,8.1,-4.7
DSC00252.JPG,552947.755127,2234,85.4,6.9,1.3
DSC00253.JPG,552949.223079,2234,85.3,7.4,-0.7
DSC00254.JPG,552950.724638,2234,84.5,6.1,-1.5
DSC00255.JPG,552952.226345,2234,83.7,6.1,-1.6
DSC00256.JPG,552953.727991,2234,82.8,5.6,0.3
DSC00257.JPG,552955.229786,2234,82.8,5,0.1
DSC00258.JPG,552956.663944,2234,86.5,4.5,-2
DSC00259.JPG,552957.431951,2234,83.1,4.8,-0.5
DSC00260.JPG,552958.834122,2234,80.1,5.1,0.6
DSC00261.JPG,552960.234562,2234,78.3,5.9,1
DSC00262.JPG,552961.669019,2234,78.6,3.3,0.5
DSC00263.JPG,552963.137198,2234,80.8,3.2,1.1
DSC00264.JPG,552964.640005,2234,84,3.8,-1.4
DSC00265.JPG,552966.14047,2234,79.5,3.1,0.7
DSC00266.JPG,552967.675563,2234,77.5,2.4,0.2
DSC00267.JPG,552969.209966,2234,76.7,0.9,1
DSC00268.JPG,552970.745974,2234,76.9,-0.2,0.5
DSC00269.JPG,552971.479188,2234,75,0.3,-0.7
DSC00270.JPG,552972.947028,2234,77.3,1.2,0.6
DSC00271.JPG,552974.448818,2234,79.7,0.3,2.1
DSC00272.JPG,552975.916466,2234,77.8,1.8,-2
DSC00273.JPG,552977.451461,2234,76.1,1.6,-1.8
DSC00274.JPG,552978.986217,2234,78.9,1.6,0.6
DSC00275.JPG,552980.488023,2234,75.9,2.4,-5.5
DSC00276.JPG,552982.022738,2234,75.9,3.6,-1.3
DSC00277.JPG,552983.524298,2234,77.2,3.8,3.3
DSC00278.JPG,552985.025619,2234,79.5,3.9,2.7
DSC00279.JPG,552986.560521,2234,82.5,3,2.2
DSC00280.JPG,552988.06226,2234,82.4,5.4,-3
DSC00281.JPG,552989.597563,2234,80.9,4.3,-3.5
DSC00282.JPG,552991.131767,2234,79.9,1.8,-2.2
DSC00283.JPG,552992.666623,2234,79.7,3.6,-0.4
DSC00284.JPG,552994.16813,2234,82.5,2.2,0.8
DSC00285.JPG,553011.303199,2234,-113.1,3.8,8.3
DSC00286.JPG,553013.38872,2234,-102.4,3.4,10.3
DSC00287.JPG,553015.422992,2234,-90.8,1.5,4.6
DSC00288.JPG,553017.458518,2234,-90,2.3,-0.2
DSC00289.JPG,553019.494138,2234,-90.6,0.4,-3.3
DSC00290.JPG,553021.42915,2234,-93.7,0.9,-0.2
DSC00291.JPG,553023.330899,2234,-97.2,0,0.7
DSC00292.JPG,553025.199892,2234,-100.7,-0.3,-1.6
DSC00293.JPG,553026.96774,2234,-98.4,1.1,-0.2
DSC00294.JPG,553028.769531,2234,-96.1,0.4,3
DSC00295.JPG,553030.571489,2234,-93.6,-1.7,-0.6
DSC00296.JPG,553032.40661,2234,-94,-0.7,0.2
DSC00297.JPG,553034.208446,2234,-94.8,0.1,-3.6
DSC00298.JPG,553036.04365,2234,-100.7,0.1,2.1
DSC00299.JPG,553037.845251,2234,-102.9,0.5,0.2
DSC00300.JPG,553039.68061,2234,-96.6,0.6,2
DSC00301.JPG,553041.515574,2234,-100.1,2,-2.7
DSC00302.JPG,553043.451537,2234,-100.1,1.7,-2.5
DSC00303.JPG,553045.386262,2234,-98.4,1.4,0
DSC00304.JPG,553047.3215,2234,-102.1,0.7,-3.3
DSC00305.JPG,553048.689409,2234,-104.1,1.7,-2.4
DSC00306.JPG,553050.759466,2234,-100.2,0.1,1
DSC00307.JPG,553052.760428,2234,-104.3,0.1,0.2
DSC00308.JPG,553054.795792,2234,-101.3,-3.1,4.2
DSC00309.JPG,553056.764415,2234,-98.2,-6.2,-1.1
DSC00310.JPG,553058.63276,2234,-103.3,-6.9,-0.3
DSC00311.JPG,553060.401312,2234,-105.5,-6.4,-0.5
DSC00312.JPG,553062.136651,2234,-103.7,-4.7,2.1
DSC00313.JPG,553063.837799,2234,-99,-5,4.5
DSC00314.JPG,553065.50613,2234,-95.1,-3.3,2
DSC00315.JPG,553066.273811,2234,-94.9,-2.7,0
DSC00316.JPG,553067.975499,2234,-94.8,-1.1,1.5
DSC00317.JPG,553069.710695,2234,-98.3,-0.9,-2.6
DSC00318.JPG,553071.445676,2234,-98.5,-1.2,1
DSC00319.JPG,553073.214097,2234,-97.3,-2.6,1.4
DSC00320.JPG,553074.948816,2234,-98.3,-1.8,1.8
DSC00321.JPG,553076.717479,2234,-97,-0.8,3.5
DSC00322.JPG,553078.485709,2234,-101,-1.8,-0.9
DSC00323.JPG,553080.221129,2234,-97.4,-0.8,-2.1
DSC00324.JPG,553081.956456,2234,-98.3,1.4,-0.4
DSC00325.JPG,553082.957213,2234,-96.4,1.6,-1.3
DSC00326.JPG,553084.725673,2234,-98.6,1,-0.1
DSC00327.JPG,553086.562,2234,-99.2,0.7,-1.2
DSC00328.JPG,553088.395972,2234,-102.5,-0.7,3
DSC00329.JPG,553090.197872,2234,-102.4,0,2.1
DSC00330.JPG,553091.932724,2234,-97.8,1,0.3
DSC00331.JPG,553093.667851,2234,-98.6,2.2,-2.9
DSC00332.JPG,553095.436634,2234,-102.7,3.4,-2.9
DSC00333.JPG,553097.171254,2234,-103,3.7,-1.5
DSC00334.JPG,553098.972986,2234,-99.2,4,2.7
DSC00335.JPG,553100.307732,2234,-99.6,1.5,2.1
DSC00336.JPG,553102.244224,2234,-98.7,1.4,2.4
DSC00337.JPG,553104.145116,2234,-101.4,3.3,-1.9
DSC00338.JPG,553106.11377,2234,-101.4,2.1,-0.2
DSC00339.JPG,553108.115718,2234,-100,1.7,0
DSC00340.JPG,553110.219001,2234,-98.8,2.3,0.2
DSC00341.JPG,553112.287706,2234,-98.8,1.4,0.5
DSC00342.JPG,553114.321932,2234,-99.1,2.8,-0.4
DSC00343.JPG,553116.390709,2234,-99.2,2.8,-0.7
DSC00344.JPG,553118.492768,2234,-100.4,2.4,-0.2
DSC00345.JPG,553119.693531,2234,-102.5,3.1,0.5
DSC00346.JPG,553121.862935,2234,-95.8,1.9,0.3
DSC00347.JPG,553124.03175,2234,-98,2.3,0.4
DSC00348.JPG,553126.133769,2234,-98.8,2.9,-2.9
DSC00349.JPG,553128.269129,2234,-98,0.8,-2.5
DSC00350.JPG,553130.371196,2234,-95.8,-0.4,4.3
DSC00351.JPG,553132.406718,2234,-94.6,1.2,1
DSC00352.JPG,553134.442012,2234,-99.1,2.2,-4.8
DSC00353.JPG,553136.477452,2234,-97.4,0.9,3.6
DSC00354.JPG,553138.512799,2234,-97.2,1.6,0.3
DSC00355.JPG,553140.514828,2234,-97.7,2.3,-0.3
DSC00356.JPG,553142.483297,2234,-96,1.8,1
DSC00357.JPG,553144.518612,2234,-94.9,1.8,1
DSC00358.JPG,553146.487797,2234,-95.1,3.7,0.4
DSC00359.JPG,553148.389564,2234,-98.4,4.6,-0.4
DSC00360.JPG,553150.257895,2234,-93.2,6.6,1.7
DSC00361.JPG,553152.092973,2234,-90.8,7.5,2
DSC00362.JPG,553153.928117,2234,-88.7,7.2,-1.7
DSC00363.JPG,553166.524689,2234,58.2,7,2.9
DSC00364.JPG,553168.242296,2234,76.7,5.6,13.6
DSC00365.JPG,553169.944157,2234,83.3,3.8,2.5
DSC00366.JPG,553171.645939,2234,87.6,1.9,-2
DSC00367.JPG,553173.347259,2234,85,-1.1,0.8
DSC00368.JPG,553175.015836,2234,78.2,-0.7,-6.5
DSC00369.JPG,553176.717445,2234,73.4,-1.9,-0.5
DSC00370.JPG,553178.419449,2234,71.5,-2.3,0.7
DSC00371.JPG,553180.055543,2234,75.3,-2.3,2.5
DSC00372.JPG,553181.689659,2234,75.7,-3.7,2.4
DSC00373.JPG,553183.258663,2234,75.4,-3.4,4.7
DSC00374.JPG,553184.758953,2234,76.7,-2.2,-2.2
DSC00375.JPG,553186.26041,2234,75.9,-1,-1.7
DSC00376.JPG,553187.761903,2234,75.1,0.6,-0.4
DSC00377.JPG,553189.296566,2234,74.2,1.2,2.7
DSC00378.JPG,553190.798492,2234,75.5,3,-0.9
DSC00379.JPG,553192.333316,2234,81.2,1.6,1.5
DSC00380.JPG,553193.868432,2234,83.4,1.8,2.3
DSC00381.JPG,553195.369746,2234,87.5,1.4,-0.5
DSC00382.JPG,553196.871284,2234,83,3.4,-4.1
DSC00383.JPG,553198.239251,2234,82,0.8,-0.3
DSC00384.JPG,553199.673895,2234,78.2,2.8,0.4
DSC00385.JPG,553201.108943,2234,80.3,4.3,2.6
DSC00386.JPG,553202.576877,2234,81,3.8,-1.8
DSC00387.JPG,553204.078452,2234,85.8,3.4,1.2
DSC00388.JPG,553205.580359,2234,80.8,4.7,-5.3
DSC00389.JPG,553207.116024,2234,83.3,2.4,0
DSC00390.JPG,553208.616194,2234,81.2,4.3,-3.1
DSC00391.JPG,553210.151503,2234,80.5,4.2,-0.7
DSC00392.JPG,553211.685768,2234,79.3,1.6,-0.8
DSC00393.JPG,553213.187477,2234,80.9,1,0.1
DSC00394.JPG,553214.68869,2234,79.9,1.5,1
DSC00395.JPG,553216.19049,2234,83.1,2.5,1.3
DSC00396.JPG,553217.692065,2234,84.7,1.8,-1.2
DSC00397.JPG,553219.193543,2234,83.9,2.4,-0.7
DSC00398.JPG,553220.728483,2234,82.2,1.9,0.2
DSC00399.JPG,553222.26295,2234,79.6,1.7,3.1
DSC00400.JPG,553223.832024,2234,83.2,1.9,2.4
DSC00401.JPG,553225.366507,2234,86.5,2.2,2.2
DSC00402.JPG,553226.935869,2234,82.8,2.7,0.8
DSC00403.JPG,553227.968626,2234,82.5,2,0.2
DSC00404.JPG,553229.470593,2234,81.6,2.2,-0.9
DSC00405.JPG,553230.971996,2234,81.8,2.6,-1.9
DSC00406.JPG,553232.47311,2234,83.5,2.6,-2.3
DSC00407.JPG,553234.008696,2234,77.4,3.6,-4.3
DSC00408.JPG,553235.509882,2234,79.7,4,1
DSC00409.JPG,553237.078404,2234,81.5,2.9,4.7
DSC00410.JPG,553238.679992,2234,82,1,-0.3
DSC00411.JPG,553240.248431,2234,80.5,0.8,-2.1
DSC00412.JPG,553241.782774,2234,80.3,1.6,0.9
DSC00413.JPG,553243.150701,2234,77.8,1.6,-1.2
DSC00414.JPG,553244.619016,2234,77.6,1.3,1.6
DSC00415.JPG,553246.121041,2234,78,1.8,0.4
DSC00416.JPG,553247.588467,2234,80,3.1,1.7
DSC00417.JPG,553249.124618,2234,82,3.8,1
DSC00418.JPG,553250.692186,2234,81.8,3.6,-1
DSC00419.JPG,553252.294539,2234,83,5.9,-4
DSC00420.JPG,553253.929502,2234,82.4,4.9,-0.5
DSC00421.JPG,553255.530099,2234,77.5,6,-1.5
DSC00422.JPG,553257.165219,2234,83.8,6.8,5.1
DSC00423.JPG,553258.700867,2234,84.7,7.4,1.8
DSC00424.JPG,553260.334919,2234,85.3,7.3,-4.4
DSC00425.JPG,553261.97024,2234,81,6.1,-3.2
DSC00426.JPG,553263.571813,2234,78.2,6.9,-1.4
DSC00427.JPG,553265.20654,2234,77.4,6.5,-0.5
DSC00428.JPG,553266.841293,2234,77.6,5.8,3.7
DSC00429.JPG,553268.47617,2234,78.4,5.7,2.2
DSC00430.JPG,553270.144507,2234,79.3,3.7,-2.1
DSC00431.JPG,553271.781031,2234,80.7,4.4,0.7
DSC00432.JPG,553273.348069,2234,78.8,5.2,-3.1
DSC00433.JPG,553274.616012,2234,80.3,3.8,-1.1
DSC00434.JPG,553276.150608,2234,79.4,4.3,-0.3
DSC00435.JPG,553277.719089,2234,75.6,3.3,0
DSC00436.JPG,553279.286794,2234,80.5,1.1,-0.4
DSC00437.JPG,553280.82192,2234,77.9,2.4,0.1
DSC00438.JPG,553282.390079,2234,76.8,1.1,2
DSC00439.JPG,553283.958318,2234,80.7,0.1,2.3
DSC00440.JPG,553285.526961,2234,79.9,-0.6,1.6
DSC00441.JPG,553287.061361,2234,76.6,-1.7,-3.1
DSC00442.JPG,553288.629909,2234,73.5,-2.6,1.2
DSC00443.JPG,553289.596927,2234,74.5,-2.5,0.4
DSC00444.JPG,553291.198912,2234,73.3,-3.3,4.3
DSC00445.JPG,553292.800559,2234,73.8,-3.6,0.7
DSC00446.JPG,553294.335436,2234,74.1,-4,1.6
DSC00447.JPG,553295.870188,2234,75.1,-3.8,-0.1
DSC00448.JPG,553297.405236,2234,74.5,-3,0
DSC00449.JPG,553298.973845,2234,75.9,-2.9,1.9
DSC00450.JPG,553300.542137,2234,77.4,-3.9,1.3
DSC00451.JPG,553302.110318,2234,78.2,-3.3,0.2
DSC00452.JPG,553303.678378,2234,75.7,-3.5,-1.2
DSC00453.JPG,553305.279981,2234,78,-3.1,1.6
DSC00454.JPG,553306.914949,2234,77.8,-2.2,1.7
DSC00455.JPG,553308.516317,2234,77.1,-2.5,-1
DSC00456.JPG,553310.117861,2234,78.3,-2,0.7
DSC00457.JPG,553321.312918,2234,-102.1,6.6,-1.9
DSC00458.JPG,553323.030615,2234,-104.7,6.4,-1.9
DSC00459.JPG,553324.732523,2234,-96.9,6.9,5.2
DSC00460.JPG,553326.50074,2234,-93.5,4.5,-0.9
DSC00461.JPG,553328.302848,2234,-93.2,5.2,-3.1
DSC00462.JPG,553330.071014,2234,-95.1,4,-2.6
DSC00463.JPG,553331.80626,2234,-101.5,5.2,-3.1
DSC00464.JPG,553333.574594,2234,-100,4.1,0.9
DSC00465.JPG,553335.476692,2234,-93.8,0.6,2.3
DSC00466.JPG,553337.34514,2234,-94,1,-0.5
DSC00467.JPG,553339.246762,2234,-95.7,1.2,-2.3
DSC00468.JPG,553340.014952,2234,-96.8,1.8,2.1
DSC00469.JPG,553341.949653,2234,-97.7,0.2,-3.1
DSC00470.JPG,553343.851712,2234,-93.7,-0.9,-2
DSC00471.JPG,553345.720124,2234,-98.9,-4,-0.4
DSC00472.JPG,553347.555628,2234,-99.4,-3.8,2.6
DSC00473.JPG,553349.391127,2234,-99.4,-2.9,-0.5
DSC00474.JPG,553351.158981,2234,-95.8,-1.7,-0.4
DSC00475.JPG,553352.927429,2234,-96.6,-1.3,-1.6
DSC00476.JPG,553354.695775,2234,-99.3,0,-0.5
DSC00477.JPG,553356.532189,2234,-96.4,-0.2,1.8
DSC00478.JPG,553357.298423,2234,-97.3,-0.1,2.5
DSC00479.JPG,553359.100791,2234,-94.6,2.6,0.8
